transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,product_name_master,category_master,price_master,email_masked,revenue
5085,1887,Jessica Harris,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-07-17,3,UPI,0.3,JessicaHarris@outlook.com,8649644386,successful,Refrigerator,Home Appliances,65000,6f087b1bdd5be76bdc6ef2ff5eab33dacbc696e0a3f1d32f996a730bf3c45543,136500.0
5086,1896,Chelsea Roberts,103,1300.0,Shirt,Clothing,online,Chennai,2025-08-22,5,Card,0.3,Chelsea34@gmail.com,7366239107,successful,Shirt,Clothing,1300,f63da8989a2b615c71066337216baae9aa9cad19fd22b1f9c4ad7bb9a0525846,4550.0
5087,1066,Linda Bradford,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-06-14,4,Cash,0.4,LindaBradford@outlook.com,6191663946,successful,Dining Table,Furniture,50000,603d3691b302226dda331768493a4c6c4c943bc20ac11160b6a5b954d80c15da,120000.0
5088,1649,Kimberly Williams,101,250000.0,Laptop,Electronics,offline,Delhi,2026-02-17,1,Card,0.15,KimberlyWilliams@outlook.com,9683357593,successful,Laptop,Electronics,250000,e67414a25aadb1754f97f59494342b33a88360600a35e6dc9840c42a66e43a20,212500.0
5088,1649,Kimberly Williams,101,250000.0,Laptop,Electronics,offline,Delhi,2026-02-17,1,Card,0.15,KimberlyWilliams@outlook.com,9683357593,failed,Laptop,Electronics,250000,e67414a25aadb1754f97f59494342b33a88360600a35e6dc9840c42a66e43a20,212500.0
5089,1186,Paul Morris,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-08-27,2,NetBanking,0.3,PaulMorris@gmail.com,8061183305,successful,Mixer Grinder,Home Appliances,15000,6c9a867d8ad8c4b831f04b81a85d4f48a113934c08b2f7f7ecff1e4ffc35d986,21000.0
5089,1186,Paul Morris,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-08-27,2,NetBanking,0.3,PaulMorris@gmail.com,8061183305,failed,Mixer Grinder,Home Appliances,15000,6c9a867d8ad8c4b831f04b81a85d4f48a113934c08b2f7f7ecff1e4ffc35d986,21000.0
5090,1786,Amy Mckinney,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-10-15,3,NetBanking,0.4,Amy46@gmail.com,6445837587,successful,Microwave,Home Appliances,45000,81c6ea4e44b5352b26f86d2faa5b2c1cc1bebce5373dd62dbf63e22232f098d6,81000.0
5091,1848,Michelle Myers,102,70000.0,Phone,Electronics,online,Hyderabad,2026-01-16,1,Card,0.15,Michelle40@gmail.com,6231671297,successful,Phone,Electronics,70000,1737221f7c7d774b38f52008a92110ea91131b4b955fd161ac902196915049c5,59500.0
5092,1360,Rachel Davis,110,45000.0,Microwave,Home Appliances,online,Delhi,2026-02-28,3,NetBanking,0.2,RachelDavis@yahoo.com,6273591793,successful,Microwave,Home Appliances,45000,ee4b99419ce83c5cce196a1d152807de71d9bd73a68192d2588d629614d94221,108000.0
5093,1557,Henry Jones,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-05-16,3,Card,0.1,HenryJones@gmail.com,6704816782,successful,Shirt,Clothing,1300,a4f3e0824e96371cd32105d8c6945120af33e029b4ac49bbab9f0e57ace4ef38,3510.0
5094,1844,Jonathan Smith,103,1300.0,Shirt,Clothing,online,Bangalore,2026-01-02,1,Cash,0.05,JonathanSmith@outlook.com,6713495570,successful,Shirt,Clothing,1300,074135b4e3ecd643ffca92979f4819a0d91b8735b25ef56c77b1b5a25df94a40,1235.0
5095,1539,Mitchell Cobb,105,45000.0,Tv,Electronics,online,Mumbai,2025-05-31,3,Cash,0.4,Mitchell1@gmail.com,7677277733,successful,TV,Electronics,45000,de0a2906040b47e93246e52a41da835b83ca7ad0d8d3a1d6cccbd8076647a0c0,81000.0
5096,1452,Diana Olson,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-02-18,2,Card,0.15,Diana31@gmail.com,6285727350,successful,Mixer Grinder,Home Appliances,15000,9c07a8ecc65bce0738b1abe766bb9e7d58b80a9fef9068fb56cadd0133094c6c,25500.0
5097,1332,Laura Werner,101,250000.0,Laptop,Electronics,offline,Bangalore,2026-01-29,3,Cash,0.25,Laura14@gmail.com,8754931950,successful,Laptop,Electronics,250000,3579dadb7ec0ea0b8de3fa92b4f3cdc171c6103c063bd94b7243ed4fe4daa30c,562500.0
5098,1643,Evelyn Cordova,105,45000.0,Tv,Electronics,offline,Chennai,2026-01-08,1,UPI,0.4,Evelyn48@gmail.com,6575442410,successful,TV,Electronics,45000,2b6cf4828504c178146e363cf37e1473ed103042b259f7db0a798c56887687e3,27000.0
5099,1377,Steven Keith,104,8000.0,Shoes,Clothing,online,Delhi,2025-03-05,3,Card,0.4,Steven25@gmail.com,7490253101,successful,Shoes,Clothing,8000,756d17d48d101a7101169276d0689936b164677a532092d98371fd1d8f088d48,14400.0
5100,1685,Sonya Robertson,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-06-27,5,Cash,0.15,SonyaRobertson@gmail.com,7585304115,successful,Refrigerator,Home Appliances,65000,b9da2ae1a040d7c9d7f62ea74b2fd9cca951b77c477bb542a55692b5750e351e,276250.0
5101,1102,Christine Cooper,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-04-25,2,NetBanking,0.1,ChristineCooper@yahoo.com,6715218130,successful,Mixer Grinder,Home Appliances,15000,3f4917bf3f63ed7c4af709d10d6f716c2a74a7f5d664808b8f46bd76f45994c5,27000.0
5102,1648,David Martin,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-12-01,4,NetBanking,0.25,DavidMartin@outlook.com,8084625920,successful,Microwave,Home Appliances,45000,a8376480fa3bfac3ab16737a8b378fee2ac1e846fea91d23a063ebc63398e3c2,135000.0
5104,1984,Adam Davis,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-11-03,1,Card,0.05,Adam67@gmail.com,8698115651,successful,Refrigerator,Home Appliances,65000,7ed3839c6417a6db884445bc9cc3f415b7ccd7ce0e52de888bea57b4c30751a8,61750.0
5105,1826,Benjamin Chan,104,8000.0,Shoes,Clothing,offline,Chennai,2025-08-22,2,UPI,0.2,BenjaminChan@yahoo.com,6828311264,successful,Shoes,Clothing,8000,c46c3aee9ae6c5577fb8f59cccc069c70fa380ffaea3cab87155fac54c6e03e6,12800.0
5106,1311,Elizabeth Peck,105,45000.0,Tv,Electronics,online,Hyderabad,2025-11-12,4,NetBanking,0.4,ElizabethPeck@yahoo.com,9112760130,successful,TV,Electronics,45000,480528be43da68641756fc7854bc192e7739a7b9993b96419551b1b790eb52fd,108000.0
5107,1301,Sandra Palmer,105,45000.0,Tv,Electronics,online,Mumbai,2026-08-03,3,Card,0.4,Sandra13@gmail.com,6944744053,successful,TV,Electronics,45000,eed79d727ca9a9e4aae0b048301c2b88be89fc9edee00ef9446ccab037772958,81000.0
5107,1301,Sandra Palmer,105,45000.0,Tv,Electronics,online,Mumbai,2026-08-03,3,Card,0.4,Sandra13@gmail.com,6944744053,failed,TV,Electronics,45000,eed79d727ca9a9e4aae0b048301c2b88be89fc9edee00ef9446ccab037772958,81000.0
5108,1449,Alan Keith,102,70000.0,Phone,Electronics,online,Delhi,2025-10-25,5,Cash,0.2,AlanKeith@gmail.com,9114402405,successful,Phone,Electronics,70000,e41549a193a1b66563c1e4a0e147a9dee6bab3e639b13121ece4d64ee759edd3,280000.0
5109,1398,Nancy Howell,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-12-28,3,UPI,0.4,NancyHowell@gmail.com,8999651413,successful,Dining Table,Furniture,50000,52ab084e80ce7b4e821325856e50fe0ba2af092509178168b9531d44cf4e42e4,90000.0
5110,1324,Carol Cordova,102,70000.0,Phone,Electronics,online,Mumbai,2025-06-09,5,UPI,0.3,CarolCordova@outlook.com,7694830410,successful,Phone,Electronics,70000,839bcdad94fed3c9b6051787e9044019415d99883dfc35fb924ff0d1991c2e03,244999.99999999997
5111,1434,Ryan Vaughn,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-12-01,5,NetBanking,0.35,RyanVaughn@gmail.com,7278973850,successful,Microwave,Home Appliances,45000,7a52268b3873ad8fc7efffce88f5b073e419b9d27663ff811edeb49e26af0779,146250.0
5112,1942,Susan Dean,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-07-24,1,UPI,0.25,SusanDean@gmail.com,9413889764,successful,Refrigerator,Home Appliances,65000,c3bd34b640151e3ce09568f4a44f71ff7f29d110ee5d190500c20efe2e48fbfe,48750.0
5113,1495,Ashley Mitchell,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-06-23,1,Cash,0.2,AshleyMitchell@gmail.com,7994304134,successful,Microwave,Home Appliances,45000,a6c53bb4947fdfa483e0cf6f5ab2c5a93b5ac820e7d012b2a0ea0af37f7a6990,36000.0
5114,1281,Mark Harper,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-02-18,5,Card,0.2,Mark81@gmail.com,8460307015,successful,Microwave,Home Appliances,45000,034a26e78012c815b77138a90584c46b948ca4a2ac53e7d3714567b379478f05,180000.0
5115,1887,Jessica Harris,101,250000.0,Laptop,Electronics,offline,Delhi,2026-03-23,1,NetBanking,0.15,JessicaHarris@outlook.com,8649644386,successful,Laptop,Electronics,250000,6f087b1bdd5be76bdc6ef2ff5eab33dacbc696e0a3f1d32f996a730bf3c45543,212500.0
5116,1053,Steve Mitchell,104,8000.0,Shoes,Clothing,online,Chennai,2026-01-08,4,NetBanking,0.4,SteveMitchell@outlook.com,9035096306,successful,Shoes,Clothing,8000,5035bbc6402bc6cc0ceed416dc4f9b714cbb2006ac514ce044da0fe54fa4527b,19200.0
5117,1472,Chad Barnes,103,1300.0,Shirt,Clothing,offline,Chennai,2025-11-08,1,UPI,0.2,ChadBarnes@outlook.com,7439247807,successful,Shirt,Clothing,1300,adb95490e4fec61fa2132208d0a4d280b40927d4c6b8c353864c594e2218f1ff,1040.0
5118,1856,Katelyn Wallace,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-09-09,1,Card,0.4,KatelynWallace@yahoo.com,8510522543,successful,Microwave,Home Appliances,45000,a34360159d58ee54dd7e8e6c7209cabc4569b050559c0700c7320fded7be56aa,27000.0
5119,1831,Benjamin Wu,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-11-18,4,UPI,0.25,BenjaminWu@gmail.com,8595455440,successful,Microwave,Home Appliances,45000,006e05c901867208a79a9ab406699c093112eb7ecb7fddb858eb2756c5ecb52e,135000.0
5120,1199,Richard Davis,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-08-26,1,Cash,0.25,RichardDavis@outlook.com,7598575758,successful,Microwave,Home Appliances,45000,6495ff00652801745f743e8354a09ffb7e6a3c18b9005499c770dff5406733ad,33750.0
5121,1940,Wendy Rogers,105,45000.0,Tv,Electronics,offline,Mumbai,2025-07-06,1,Cash,0.3,WendyRogers@yahoo.com,8087797557,successful,TV,Electronics,45000,0062649b6ad3d19a53420fa8de77b15ccb2b8d5563fc4a37fdaca40c0d3dfb83,31499.999999999996
5122,1941,Kenneth Wright,106,80000.0,Sofa,Furniture,offline,Hyderabad,2026-02-18,4,UPI,0.05,KennethWright@outlook.com,6665475873,successful,Sofa,Furniture,80000,831b1ddefcb27ac239edad6a1809a751d6ce6eaac21a6b202d72c0f71324c4c1,304000.0
5123,1903,Mary Richardson,101,250000.0,Laptop,Electronics,online,Mumbai,2025-09-30,5,NetBanking,0.2,MaryRichardson@outlook.com,6699209095,successful,Laptop,Electronics,250000,552e1590fe9e92872b82fed2b894e03df680a6b6afbcafb630d7dd5aca542f4a,1000000.0
5124,1688,Sarah Rogers,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-09-23,3,Card,0.15,SarahRogers@outlook.com,9236485893,successful,Dining Table,Furniture,50000,4db4a2be740c82730d8c3f0f8178bc1449ef0f783c6567f0299dd7e606b1fcf2,127500.0
5125,1054,Ruth Gonzales,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-03-31,1,Cash,0.3,RuthGonzales@yahoo.com,7984545476,successful,Shoes,Clothing,8000,790847d54f01da555b658d0c4c26345900edbfb42309dd09c0a198f02b8377c0,5600.0
5126,1508,John Carrillo,106,80000.0,Sofa,Furniture,online,Delhi,2025-12-05,1,Card,0.4,JohnCarrillo@outlook.com,8600685167,successful,Sofa,Furniture,80000,686d2869cd60311476873f8de29401720933775ec1e05afd8c310bbb511279d8,48000.0
5127,1299,Keith Bennett,106,80000.0,Sofa,Furniture,offline,Chennai,2025-05-14,4,Card,0.1,KeithBennett@yahoo.com,9302115582,successful,Sofa,Furniture,80000,3ff2754b2396e6edb3408e88a0feca1ee0983568ec8febee9c551f2ee38c59c9,288000.0
5128,1360,Rachel Davis,103,1300.0,Shirt,Clothing,online,Delhi,2025-12-18,5,Card,0.4,RachelDavis@yahoo.com,6273591793,successful,Shirt,Clothing,1300,ee4b99419ce83c5cce196a1d152807de71d9bd73a68192d2588d629614d94221,3900.0
5129,1507,David Pierce,105,45000.0,Tv,Electronics,offline,Mumbai,2026-01-21,4,UPI,0.2,DavidPierce@outlook.com,9137240655,successful,TV,Electronics,45000,575b85c4d276cd9c775154a09b6fe6b90f5b142811ebb8e923dca8b7be89b42f,144000.0
5130,1925,Sierra Jordan,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-02-11,5,Cash,0.15,Sierra6@gmail.com,8432496006,successful,Microwave,Home Appliances,45000,92ee088261fe04cea8b230c5116ffc81360e631aa00b548190ba723f6f57b18c,191250.0
5131,1221,Jennifer Hall,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-06-04,1,Card,0.05,JenniferHall@outlook.com,7718612108,successful,Laptop,Electronics,250000,5a46f48d3c73c1b2fea0bddbdaeecae8b646c324f2e5aab5dd21dfb4c1aeedc1,237500.0
5132,1661,Amanda Huff,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-12-23,4,UPI,0.05,AmandaHuff@gmail.com,7475466138,successful,Microwave,Home Appliances,45000,61c488b3b3c589f01be99df8c6b47a9c81a005152ba24e238401114890a63f95,171000.0
5133,1744,Sarah Jones,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-04-13,5,UPI,0.25,SarahJones@yahoo.com,9213389163,successful,Dining Table,Furniture,50000,a0184576a4233162ea101de6e23529a0b1129f0bba616cf8698f60477b94d2a5,187500.0
5134,1264,Lori Tucker,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-06-10,5,UPI,0.05,LoriTucker@outlook.com,8189736847,successful,Dining Table,Furniture,50000,5c95d618e6621ca4f0a17fc525e95b8058070cea8bd966708f81dfd10f9cea4d,237500.0
5135,1336,Kelsey Ochoa,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-12-05,2,NetBanking,0.2,KelseyOchoa@gmail.com,8551635273,successful,Sofa,Furniture,80000,d4350bcbddc746383922984045c45e723a67af5f9646c9da0ae64baa3a2def09,128000.0
5136,1681,Alexandra Costa,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-06-08,3,Card,0.1,AlexandraCosta@yahoo.com,7852733235,successful,Refrigerator,Home Appliances,65000,df35912d76d8af29afeaed560541e11b80a6c779aef7425558bff66fcf85a389,175500.0
5137,1930,Angie Landry,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-08-11,4,Cash,0.25,AngieLandry@outlook.com,6362527470,successful,Microwave,Home Appliances,45000,9672ad99efd7377b345dae6e139be8377e2d30d14be561a500db19810b583d2a,135000.0
5138,1512,David Kent,103,1300.0,Shirt,Clothing,online,Delhi,2025-05-18,4,UPI,0.25,DavidKent@gmail.com,6957163674,successful,Shirt,Clothing,1300,b7692065b751307f47259987c35e0dbd800bfec4be73f0128d585dddbf2d2b26,3900.0
5139,1570,John Wilkins,101,250000.0,Laptop,Electronics,online,Delhi,2025-08-18,2,UPI,0.05,JohnWilkins@outlook.com,6440039629,successful,Laptop,Electronics,250000,3f7015797e577a3ffe8cff970879c44ad15034ab7c7bcacfec389287d047f489,475000.0
5140,1378,Joyce Simmons,102,70000.0,Phone,Electronics,offline,Hyderabad,2026-01-23,4,Cash,0.25,JoyceSimmons@yahoo.com,7889021049,successful,Phone,Electronics,70000,98a0e7cfcf22253a8bdc3841a06b15670f3065b4b5db7596a194c51cffffe0cf,210000.0
5141,1276,Thomas Williamson,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-06-22,3,UPI,0.4,ThomasWilliamson@outlook.com,9072614137,successful,Mixer Grinder,Home Appliances,15000,4df459452b99bbd1c441c3299f8e8ea261100ff654e06b656220df7de4014dd5,27000.0
5142,1189,Donald Gallegos,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-10-25,1,UPI,0.2,DonaldGallegos@outlook.com,9006237613,successful,Refrigerator,Home Appliances,65000,4adf835e2486356b92113b33cff47fcaf8eb266a093d1d9d960d4216231c6c47,52000.0
5143,1671,John Owens,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-06-20,2,Card,0.2,JohnOwens@gmail.com,9266432845,successful,Shirt,Clothing,1300,620aa6eb38b09300032e63c67aaebc0efb4708f435a5800d08b6cb2a86c5d98e,2080.0
5144,1342,Hunter Adams,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-11-01,2,Cash,0.4,HunterAdams@outlook.com,7248001986,successful,Phone,Electronics,70000,a987c1dea30572062d8f7f97a81c22ae34be582eba2cfede2264a1fa7afab200,84000.0
5145,1795,Justin Drake,107,50000.0,Dining Table,Furniture,online,Chennai,2025-09-26,1,NetBanking,0.25,JustinDrake@yahoo.com,7002529988,successful,Dining Table,Furniture,50000,78ab890b4dd5e2797eba0ede97d5be0e359ec355d0bd2637d5cf7b04a881bd9a,37500.0
5146,1481,Daniel Washington,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-12-15,4,UPI,0.25,DanielWashington@outlook.com,6744726589,successful,Microwave,Home Appliances,45000,23c2f7a433b9937e6b708d64cfdbce72e72aac21eb2534f648f4d6a4cbbea12a,135000.0
5147,1234,Robin Dean,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-03-02,4,Cash,0.35,RobinDean@gmail.com,7146464881,successful,Refrigerator,Home Appliances,65000,803d2aec08c857fdf246ee317bc6ebd4b73351b8763b3fff46af28f2578b327f,169000.0
5148,1598,Randall Kennedy,101,250000.0,Laptop,Electronics,offline,Delhi,2025-06-27,2,UPI,0.1,RandallKennedy@gmail.com,6819223186,successful,Laptop,Electronics,250000,bed13d39a19a16fe3b939d94bf594883b5e67768cd5ab6a125cc7415b21468ad,450000.0
5149,1238,Troy Patton,103,1300.0,Shirt,Clothing,offline,Delhi,2026-03-05,2,Card,0.35,TroyPatton@gmail.com,9632343291,successful,Shirt,Clothing,1300,fdc8c48e2fa1160574f258918364380be3faacbcb677cb691618578a775a74ef,1690.0
5150,1853,Tiffany Watts,103,1300.0,Shirt,Clothing,offline,Delhi,2025-10-20,1,Card,0.05,TiffanyWatts@outlook.com,7305750954,successful,Shirt,Clothing,1300,a99bb5338deb8818cd8dfcc8bee3e0e21757fdd5e678a079add7421384b650eb,1235.0
5151,1764,Lisa Matthews,104,8000.0,Shoes,Clothing,online,Mumbai,2026-01-08,4,Cash,0.25,LisaMatthews@outlook.com,7467829611,successful,Shoes,Clothing,8000,7429872d3e291d32bdbc694d5503218245481674c97d04bb6a77bc81215045ed,24000.0
5152,1262,Jessica Hawkins,110,45000.0,Microwave,Home Appliances,offline,Delhi,2026-01-03,2,Card,0.4,Jessica10@gmail.com,7358197977,successful,Microwave,Home Appliances,45000,f14d5eb301c27118ab0e69fdbd038be2c1ed0a8d0bc2f3e0355798889f5a390f,54000.0
5153,1521,Nicole Mills,101,250000.0,Laptop,Electronics,online,Delhi,2025-03-10,4,Card,0.3,Nicole23@gmail.com,7642099870,successful,Laptop,Electronics,250000,414d173a9e256a2407f3ad368c326790d1ebad6c26beeafe76ce964066ca63c4,700000.0
5154,1294,Peter Reed,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-10-17,4,Card,0.25,PeterReed@yahoo.com,7055507125,successful,Phone,Electronics,70000,5eb01e4553ba7f9bbcdaea0f73c0d550efdc4e64ebd8f6c589ec027784cfd104,210000.0
5155,1933,Michael Hernandez,101,250000.0,Laptop,Electronics,online,Chennai,2025-05-21,5,Card,0.35,Michael10@gmail.com,9548748289,successful,Laptop,Electronics,250000,47f24c8c4c775679c4af280dc20b077e9f5799bb0e48d633194242a7c97b098e,812500.0
5156,1006,Martin Williams,106,80000.0,Sofa,Furniture,online,Mumbai,2026-01-23,4,UPI,0.4,MartinWilliams@outlook.com,7553439010,successful,Sofa,Furniture,80000,ab46cda1fb4d973c3c0d28e8855901b1d252d0e96c46837609adee5aff9f0b39,192000.0
5157,1558,Brenda Schneider,101,250000.0,Laptop,Electronics,online,Bangalore,2025-10-01,5,Card,0.4,BrendaSchneider@gmail.com,9548540588,successful,Laptop,Electronics,250000,a4ce0e8fdd4b4e77e406948e88523e866f6b6ce11b175fb1ffe4024225589bfd,750000.0
5157,1558,Brenda Schneider,101,250000.0,Laptop,Electronics,online,Bangalore,2025-10-01,5,Card,0.4,BrendaSchneider@gmail.com,9548540588,failed,Laptop,Electronics,250000,a4ce0e8fdd4b4e77e406948e88523e866f6b6ce11b175fb1ffe4024225589bfd,750000.0
5158,1136,Mary Johnston,105,45000.0,Tv,Electronics,online,Chennai,2025-08-13,2,UPI,0.35,MaryJohnston@gmail.com,8396047095,successful,TV,Electronics,45000,b3bce137948d18d0e47a9e642435133711f70af3c8ba2c66693d1175f486a68a,58500.0
5159,1512,David Kent,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-04-05,4,UPI,0.35,DavidKent@gmail.com,6957163674,successful,Microwave,Home Appliances,45000,b7692065b751307f47259987c35e0dbd800bfec4be73f0128d585dddbf2d2b26,117000.0
5160,1987,Eric Waters,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-01-20,4,Cash,0.4,EricWaters@gmail.com,7528007121,successful,Shoes,Clothing,8000,64f442ee35a465ec3bd00f9274343ccec3a48a91f072d9545912fb9f87f2bf3b,19200.0
5161,1696,Derek Anderson,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-05-31,2,NetBanking,0.35,DerekAnderson@yahoo.com,7850552149,successful,Mixer Grinder,Home Appliances,15000,25a63ab8bdb70af7f3b2f1bfc8b089ec546b25c25591694a6e00fb49995abce6,19500.0
5162,1521,Nicole Mills,106,80000.0,Sofa,Furniture,offline,Delhi,2025-05-26,2,UPI,0.1,Nicole23@gmail.com,7642099870,successful,Sofa,Furniture,80000,414d173a9e256a2407f3ad368c326790d1ebad6c26beeafe76ce964066ca63c4,144000.0
5163,1125,Jeanne Suarez,102,70000.0,Phone,Electronics,offline,Mumbai,2025-12-12,1,NetBanking,0.15,JeanneSuarez@yahoo.com,6435924212,successful,Phone,Electronics,70000,613ac56f41e7c3f7f487892984b54cd34d14560c0d0319c48b4c713b530fc4ca,59500.0
5164,1035,Erin Johnson,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-09-11,1,Cash,0.35,ErinJohnson@yahoo.com,8285024332,successful,Shirt,Clothing,1300,a6af9639b25e53d33016c878080338057c856d9257f1b842600ffdb73206d333,845.0
5165,1900,Norman Joseph,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-12-29,3,Card,0.1,Norman81@gmail.com,7057493283,successful,Microwave,Home Appliances,45000,cba24f142738aaf2af0563103908280c48a82fd0366a2cefe1c765d6861d5c90,121500.0
5166,1530,Edward Murphy,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-11-26,5,Card,0.1,EdwardMurphy@gmail.com,8243378665,successful,Refrigerator,Home Appliances,65000,ea092ddf89c92488820a8551d51e49c1484d96dd3d293fdca98f46a850e5c8ce,292500.0
5167,1505,Edgar Jones,101,250000.0,Laptop,Electronics,online,Mumbai,2025-07-14,2,Cash,0.15,EdgarJones@outlook.com,7010830723,successful,Laptop,Electronics,250000,eac74aba05d7a155b1ae611274354be07eed1a4011acb5516d19968cda8ae4fd,425000.0
5168,1826,Benjamin Chan,102,70000.0,Phone,Electronics,offline,Chennai,2025-07-29,5,Card,0.1,BenjaminChan@yahoo.com,6828311264,successful,Phone,Electronics,70000,c46c3aee9ae6c5577fb8f59cccc069c70fa380ffaea3cab87155fac54c6e03e6,315000.0
5169,1884,Sandra Moore,103,1300.0,Shirt,Clothing,online,Delhi,2025-09-15,3,Cash,0.05,SandraMoore@yahoo.com,7933963923,successful,Shirt,Clothing,1300,c05301be5976d2435617816506baaf43fecf65aa30effcc70ae4b9574b10ee51,3705.0
5169,1884,Sandra Moore,103,1300.0,Shirt,Clothing,online,Delhi,2025-09-15,3,Cash,0.05,SandraMoore@yahoo.com,7933963923,failed,Shirt,Clothing,1300,c05301be5976d2435617816506baaf43fecf65aa30effcc70ae4b9574b10ee51,3705.0
5170,1303,Dustin Carter,110,45000.0,Microwave,Home Appliances,offline,Delhi,2026-01-05,2,UPI,0.25,DustinCarter@gmail.com,7754180762,successful,Microwave,Home Appliances,45000,f6474a32755d72243118d8dd9f9fd9f3b0052f28b2924b038ffbc075a4099d0c,67500.0
5171,1293,James Crawford,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-12-08,2,NetBanking,0.25,JamesCrawford@yahoo.com,8376166088,successful,Microwave,Home Appliances,45000,68ecaaa28b92ef328cd57f43b2ab164b2e926e758961ccd775558909685f11fc,67500.0
5172,1852,Henry Wyatt,102,70000.0,Phone,Electronics,online,Delhi,2025-09-10,5,NetBanking,0.2,HenryWyatt@gmail.com,6630797990,successful,Phone,Electronics,70000,e1c3aed3841f6d61d4c314269924ca903593b84d4f6b8de842adb5e3010315ab,280000.0
5172,1852,Henry Wyatt,102,70000.0,Phone,Electronics,online,Delhi,2025-09-10,5,NetBanking,0.2,HenryWyatt@gmail.com,6630797990,failed,Phone,Electronics,70000,e1c3aed3841f6d61d4c314269924ca903593b84d4f6b8de842adb5e3010315ab,280000.0
5173,1510,Corey Gibbs,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-11-02,4,UPI,0.05,CoreyGibbs@gmail.com,7406686297,successful,Dining Table,Furniture,50000,eec6a9a49dcc2f806094da97878acb95b5f593b06e49c4dced535af1b451f5ad,190000.0
5174,1578,Alexander Peterson,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-09-22,3,Card,0.1,Alexander91@gmail.com,8468245309,successful,Microwave,Home Appliances,45000,8872f4a28d22ae9b766298e78ad9852c2323e7e0ce73a195a7708ff63256efa5,121500.0
5174,1578,Alexander Peterson,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-09-22,3,Card,0.1,Alexander91@gmail.com,8468245309,failed,Microwave,Home Appliances,45000,8872f4a28d22ae9b766298e78ad9852c2323e7e0ce73a195a7708ff63256efa5,121500.0
5175,1941,Kenneth Wright,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-08-03,5,Card,0.15,KennethWright@outlook.com,6665475873,successful,Dining Table,Furniture,50000,831b1ddefcb27ac239edad6a1809a751d6ce6eaac21a6b202d72c0f71324c4c1,212500.0
5176,1180,Chad Walsh,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-01-09,1,Cash,0.15,Chad85@gmail.com,8190204748,successful,Refrigerator,Home Appliances,65000,622b74c866a7ad360d3ae2017f5d25a6ffa4ab585eda513a77c0a4f68cee3c60,55250.0
5176,1180,Chad Walsh,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-01-09,1,Cash,0.15,Chad85@gmail.com,8190204748,failed,Refrigerator,Home Appliances,65000,622b74c866a7ad360d3ae2017f5d25a6ffa4ab585eda513a77c0a4f68cee3c60,55250.0
